LSOA_code,crime_count,avg_distance_to_stadium,LSOA_name
E01004219,215,19.409721727452247,Tower Hamlets 035B
E01003978,215,15.696422507808563,Southwark 004B
E01001763,215,15.214122791374148,Hackney 020C
E01000491,214,4.862959029331714,Brent 030B
E01004600,214,12.597853670023225,Wandsworth 018C
E01001831,214,14.272836735908358,Hackney 009D
E01002447,214,14.249366667184589,Hillingdon 031C
E01003029,214,14.976127024038707,Lambeth 017A
E01000314,214,4.4731792372736665,Barnet 032F
E01003334,214,21.06926541319726,Lewisham 033E
E01001137,214,20.82663777216261,Croydon 001A
E01002729,213,11.89297783830883,Islington 021E
E01000237,213,5.007473535242811,Barnet 032A
E01001948,213,10.407223249187798,Hammersmith and Fulham 021B
E01001519,213,13.417354998535089,Enfield 020D
E01003164,213,17.629477505913247,Lambeth 025A
E01001261,213,5.955143899918044,Ealing 012C
E01004070,213,17.264702043092655,Southwark 031B
E01004703,213,7.772659125357582,Westminster 007B
E01004226,213,17.49035746800873,Tower Hamlets 001D
E01000853,213,11.243185338181945,Camden 029H
E01003019,212,15.292549008427471,Lambeth 015A
E01001547,212,20.773135051317407,Enfield 002C
E01001881,212,9.891236569652984,Hammersmith and Fulham 017B
E01003948,212,20.11470475580394,Southwark 033D
E01000128,212,5.186308189895567,Barnet 024C
E01002564,212,7.187757324890553,Hounslow 031E
E01003930,211,13.725988778360843,Southwark 034A
E01004322,211,15.900677550878367,Tower Hamlets 017A
E01002771,211,9.761454421961712,Islington 004C
E01001011,211,22.655325449238614,Croydon 019E
E01000643,211,3.3317865939541416,Brent 024D
E01001178,211,21.972923756292065,Croydon 015D
E01000904,211,9.125856898762922,Camden 012C
E01000223,210,4.231794730392162,Barnet 039C
E01002038,210,15.533894420292505,Haringey 037B
E01001767,210,15.263179197116937,Hackney 010D
E01002497,210,8.145236666779093,Hillingdon 033B
E01033485,209,3.4015251099551063,Brent 031H
E01003109,209,13.280182994678475,Lambeth 003E
E01033101,209,12.134704147570206,Wandsworth 004F
E01002884,208,7.6290325712410185,Kensington and Chelsea 006C
E01002696,208,12.11601944094426,Islington 020A
