LSOA_code,crime_count,avg_distance_to_stadium,LSOA_name
E01001754,242,14.041422184844064,Hackney 025C
E01003182,242,15.307055819928122,Lambeth 009D
E01002729,242,11.892518195064598,Islington 021E
E01002789,241,10.076133390134249,Islington 008D
E01003145,241,18.472109686988716,Lambeth 034D
E01003657,241,23.767132058890777,Redbridge 005B
E01033485,241,3.3977602900227346,Brent 031H
E01003256,241,20.493226220158594,Lewisham 028A
E01003119,240,17.411411528347163,Lambeth 032C
E01003221,240,22.24668361078055,Lewisham 025C
E01001640,240,20.212413816247373,Greenwich 035A
E01004680,240,9.224842304398456,Westminster 015A
E01002696,240,12.11634131104925,Islington 020A
